season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,SEA,3,00-0035640,WR,DK Metcalf,DK,Metcalf,,,,Hand,,Full Participation in Practice,2024-09-20 20:40:43
2024,REG,SEA,3,00-0032387,DT,Jarran Reed,Jarran,Reed,,,,Knee,,Full Participation in Practice,2024-09-20 20:43:05
2024,REG,SEA,3,00-0038488,TE,Brady Russell,Brady,Russell,,,,Shoulder,,Full Participation in Practice,2024-09-20 20:43:54
2024,REG,SEA,3,00-0032234,G,Laken Tomlinson,Laken,Tomlinson,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-19 23:06:35
2024,REG,SEA,3,00-0039169,CB,Devon Witherspoon,Devon,Witherspoon,,,,Hamstring,,Full Participation in Practice,2024-09-20 20:45:23
2024,REG,SEA,3,00-0035644,TE,Noah Fant,Noah,Fant,,,,Toe,,Limited Participation in Practice,2024-09-20 20:40:43
2024,REG,SEA,3,00-0039309,DT,Byron Murphy,Byron,Murphy,Hamstring,,Out,,,"
    ",2024-09-22 21:50:40
2024,REG,SEA,3,00-0034350,LB,Uchenna Nwosu,Uchenna,Nwosu,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-20 19:35:42
2024,REG,SEA,3,00-0031933,DT,Leonard Williams,Leonard,Williams,Ribs,,Out,Knee,Shin,Full Participation in Practice,2024-09-22 21:50:32
2024,REG,SEA,3,00-0032466,T,George Fant,George,Fant,Knee,,Out,Knee,,Limited Participation in Practice,2024-09-20 20:39:54
2024,REG,SEA,3,00-0034797,LB,Jerome Baker,Jerome,Baker,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-09-20 19:36:14
2024,REG,SEA,3,00-0038134,RB,Kenneth Walker,Kenneth,Walker,Oblique,,Doubtful,Oblique,,Limited Participation in Practice,2024-09-20 19:36:46
2024,REG,SEA,3,00-0036268,WR,Laviska Shenault,Laviska,Shenault,Foot,,Questionable,Foot,,Did Not Participate In Practice,2024-09-20 19:40:45
2024,REG,SEA,3,00-0033439,TE,Pharaoh Brown,Pharaoh,Brown,Foot,,Questionable,Foot,,Limited Participation in Practice,2024-09-20 19:39:24
2024,REG,SEA,3,00-0039047,LB,Derick Hall,Derick,Hall,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-09-20 20:40:21
2024,REG,SEA,3,00-0038133,LB,Boye Mafe,Boye,Mafe,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20 19:39:54
2024,REG,SEA,3,00-0036395,S,K'Von Wallace,K'Von,Wallace,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-09-20 19:38:34
2024,REG,SF,3,00-0036564,S,Talanoa Hufanga,Talanoa,Hufanga,,,,Knee,,Full Participation in Practice,2024-09-20 20:53:18
2024,REG,SF,3,00-0027857,T,Trent Williams,Trent,Williams,Cramps,,Note,,,"
    ",2024-09-22 22:04:53
2024,REG,SF,3,00-0035719,WR,Deebo Samuel,Deebo,Samuel,Calf,,Out,Calf,,Did Not Participate In Practice,2024-09-20 20:54:20
2024,REG,SF,3,00-0033288,TE,George Kittle,George,Kittle,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-09-20 20:54:26
2024,REG,SF,3,00-0038625,LB,Dee Winters,Dee,Winters,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-09-22 21:34:19
2024,REG,SF,3,00-0035717,DE,Nick Bosa,Nick,Bosa,Rib,,Questionable,Rib,,Limited Participation in Practice,2024-09-20 20:54:01
2024,REG,SF,3,00-0034573,CB,Charvarius Ward,Charvarius,Ward,Hamstring,Knee,Questionable,Hamstring,Knee,Limited Participation in Practice,2024-09-20 20:54:01
2024,REG,TB,3,00-0035699,CB,Jamel Dean,Jamel,Dean,,,,Knee,,Full Participation in Practice,2024-09-20 19:52:35
2024,REG,TB,3,00-0038127,DE,Logan Hall,Logan,Hall,,,,Foot,,Full Participation in Practice,2024-09-20 19:54:04
2024,REG,TB,3,00-0037256,RB,Rachaad White,Rachaad,White,,,,Groin,,Full Participation in Practice,2024-09-20 19:54:10
2024,REG,TB,3,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Limited Participation in Practice,2024-09-20 19:53:32
2024,REG,TB,3,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Limited Participation in Practice,2024-09-20 19:53:48
2024,REG,TB,3,00-0038817,LS,Evan Deckers,Evan,Deckers,Hamstring,,Out,,,"
    ",2024-09-22 19:10:54
2024,REG,TB,3,00-0037835,T,Luke Goedeke,Luke,Goedeke,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-09-20 19:55:01
2024,REG,TB,3,00-0039063,DT,Calijah Kancey,Calijah,Kancey,Calf,,Out,Calf,,Did Not Participate In Practice,2024-09-20 19:55:29
2024,REG,TB,3,00-0036411,S,Antoine Winfield,Antoine,Winfield,Foot,,Out,Foot,,Did Not Participate In Practice,2024-09-20 19:55:48
2024,REG,TB,3,00-0039589,WR,Kameron Johnson,Kameron,Johnson,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2024-09-20 19:55:21
2024,REG,TB,3,00-0034773,DT,Vita Vea,Vita,Vea,Knee,,Doubtful,Knee,,Limited Participation in Practice,2024-09-20 19:55:36
2024,REG,TB,3,00-0039051,CB,Josh Hayes,Josh,Hayes,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-09-20 19:54:37
2024,REG,TB,3,00-0030386,DE,William Gholston,William,Gholston,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20 19:54:37
2024,REG,TEN,3,00-0035413,LB,Luke Gifford,Luke,Gifford,,,,Back,,Did Not Participate In Practice,2024-09-19 19:56:02
2024,REG,TEN,3,00-0027557,LS,Morgan Cox,Morgan,Cox,,,,Ankle,,Full Participation in Practice,2024-09-20 19:10:32
2024,REG,TEN,3,00-0035643,DT,Jeffery Simmons,Jeffery,Simmons,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20 19:09:50
2024,REG,TEN,3,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20 19:09:50
2024,REG,TEN,3,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,Groin,,Questionable,,,"
    ",2024-09-22 17:54:42
2024,REG,TEN,3,00-0039032,RB,Tyjae Spears,Tyjae,Spears,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-09-20 19:17:37
2024,REG,WAS,3,00-0034373,DE,Dorance Armstrong,Dorance,Armstrong,,,,Chest,,Full Participation in Practice,2024-09-21 18:50:20
2024,REG,WAS,3,00-0039913,T,Brandon Coleman,Brandon,Coleman,,,,Ankle,,Full Participation in Practice,2024-09-21 18:50:08
2024,REG,WAS,3,00-0039149,S,Quan Martin,Quan,Martin,,,,Hamstring,,Full Participation in Practice,2024-09-21 18:50:08
2024,REG,WAS,3,00-0036625,CB,Benjamin St-Juste,Benjamin,St-Juste,,,,Groin,,Full Participation in Practice,2024-09-21 18:50:50
2024,REG,WAS,3,00-0030061,TE,Zach Ertz,Zach,Ertz,,,,Not injury related - resting player,,Limited Participation in Practice,2024-09-19 19:28:59
2024,REG,WAS,3,00-0039906,DT,Jer'Zhan Newton,Jer'Zhan,Newton,,,,Foot,,Limited Participation in Practice,2024-09-21 18:50:08
2024,REG,WAS,3,00-0033699,RB,Austin Ekeler,Austin,Ekeler,Concussion,,Out,,,"
    ",2024-09-24 02:14:24
2024,REG,WAS,3,00-0035692,DE,Clelin Ferrell,Clelin,Ferrell,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-21 18:51:18
2024,REG,WAS,3,00-0039151,CB,Emmanuel Forbes,Emmanuel,Forbes,Thumb,,Questionable,Thumb,,Limited Participation in Practice,2024-09-21 18:51:34
2024,REG,ARI,5,00-0034346,G,Will Hernandez,Will,Hernandez,Knee,,Out,,,"
    ",2024-10-06 22:43:05
2024,REG,ARI,5,00-0039808,G,Isaiah Adams,Isaiah,Adams,Thumb,,Out,Thumb,,Did Not Participate In Practice,2024-10-04 19:40:56
2024,REG,ARI,5,00-0039007,CB,Garrett Williams,Garrett,Williams,Groin,,Out,Groin,,Did Not Participate In Practice,2024-10-04 19:40:49
2024,REG,ARI,5,00-0034387,DT,Bilal Nichols,Bilal,Nichols,Stinger,,Questionable,,,"
    ",2024-10-06 21:01:07
2024,REG,ARI,5,00-0037744,TE,Trey McBride,Trey,McBride,Ribs,,Questionable,Concussion,,Full Participation in Practice,2024-10-05 20:10:34
2024,REG,ARI,5,00-0029316,T,Kelvin Beachum,Kelvin,Beachum,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-04 19:40:29
2024,REG,ARI,5,00-0039382,T,Christian Jones,Christian,Jones,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-04 19:40:29
2024,REG,ARI,5,00-0023853,K,Matt Prater,Matt,Prater,Left Knee,,Questionable,Left Knee,,Limited Participation in Practice,2024-10-04 19:40:29
2024,REG,ARI,5,00-0036909,DT,Khyiris Tonga,Khyiris,Tonga,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-04 19:40:29
2024,REG,ATL,5,00-0034407,WR,Ray-Ray McCloud,Ray-Ray,McCloud,,,,Ankle,,Full Participation in Practice,2024-10-02 19:22:49
2024,REG,ATL,5,00-0035235,T,Kaleb McGary,Kaleb,McGary,,,,Knee,,Full Participation in Practice,2024-10-02 19:22:36
2024,REG,ATL,5,00-0038542,RB,Bijan Robinson,Bijan,Robinson,,,,Hamstring,,Full Participation in Practice,2024-10-02 19:22:20
2024,REG,ATL,5,00-0037238,WR,Drake London,Drake,London,Evaluated for a potential head injury and cleared to return. ,,Note,,,"
    ",2024-10-04 01:23:07
2024,REG,ATL,5,00-0037034,CB,Dee Alford,Dee,Alford,Concussion,,Out,,,"
    ",2024-10-04 01:22:37
2024,REG,ATL,5,00-0037810,LB,Troy Andersen,Troy,Andersen,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-02 19:23:40
2024,REG,ATL,5,00-0039393,RB,Jase McClellan,Jase,McClellan,Illness,,Questionable,Illness,,Limited Participation in Practice,2024-10-02 19:23:27
2024,REG,BAL,5,00-0034787,LB,Chris Board,Chris,Board,,,,Ankle,,Full Participation in Practice,2024-10-04 19:04:05
2024,REG,BAL,5,00-0032574,DT,Michael Pierce,Michael,Pierce,,,,Shoulder,,Full Participation in Practice,2024-10-04 19:04:05
2024,REG,BAL,5,00-0031177,DE,Brent Urban,Brent,Urban,,,,Neck,,Full Participation in Practice,2024-10-04 19:04:05
2024,REG,BAL,5,00-0033503,CB,Arthur Maulet,Arthur,Maulet,Knee,Hamstring,Out,Knee,Hamstring,Did Not Participate In Practice,2024-10-04 19:05:17
2024,REG,BAL,5,00-0039233,T,Roger Rosengarten,Roger,Rosengarten,Ankle,,Questionable,,,"
    ",2024-10-06 19:05:04
2024,REG,BAL,5,00-0039796,RB,Rasheen Ali,Rasheen,Ali,Neck,,Questionable,Neck,,Full Participation in Practice,2024-10-04 19:05:04
2024,REG,BAL,5,00-0035215,WR,Deonte Harty,Deonte,Harty,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-04 19:05:04
2024,REG,BAL,5,00-0038383,G,Andrew Vorhees,Andrew,Vorhees,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-10-04 19:05:04
2024,REG,BUF,5,00-0031054,DT,DaQuan Jones,DaQuan,Jones,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-03 19:07:12
2024,REG,BUF,5,00-0033904,T,Dion Dawkins,Dion,Dawkins,,,,Hamstring,,Full Participation in Practice,2024-10-04 17:45:01
2024,REG,BUF,5,00-0036590,TE,Quintin Morris,Quintin,Morris,,,,Shoulder,,Full Participation in Practice,2024-10-04 17:44:25
2024,REG,BUF,5,00-0033869,QB,Mitchell Trubisky,Mitchell,Trubisky,,,,Knee,,Full Participation in Practice,2024-10-04 17:44:25
2024,REG,BUF,5,00-0032763,DT,Austin Johnson,Austin,Johnson,Oblique,,Out,Oblique,,Did Not Participate In Practice,2024-10-04 17:46:31
2024,REG,BUF,5,00-0035230,DT,Ed Oliver,Ed,Oliver,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-04 17:47:31
2024,REG,BUF,5,00-0035663,S,Taylor Rapp,Taylor,Rapp,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-04 17:47:38
2024,REG,BUF,5,00-0037261,WR,Khalil Shakir,Khalil,Shakir,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-04 17:47:25
2024,REG,BUF,5,00-0034857,QB,Josh Allen,Josh,Allen,gameday concussion protocol evaluation,,Questionable,Left Hand,,Full Participation in Practice,2024-10-06 20:11:11
2024,REG,BUF,5,00-0037254,LB,Terrel Bernard,Terrel,Bernard,Pectoral,,Questionable,Pectoral,,Limited Participation in Practice,2024-10-04 17:45:25
2024,REG,BUF,5,00-0034376,CB,Taron Johnson,Taron,Johnson,Forearm,,Questionable,Forearm,,Limited Participation in Practice,2024-10-04 17:45:25
2024,REG,CAR,5,00-0031785,CB,Troy Hill,Troy,Hill,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-03 19:51:05
2024,REG,CAR,5,00-0036417,G,Damien Lewis,Damien,Lewis,,,,Elbow,,Full Participation in Practice,2024-10-04 17:01:40
2024,REG,CAR,5,00-0032889,DE,A'Shawn Robinson,A'Shawn,Robinson,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-03 19:51:30
2024,REG,CAR,5,00-0035243,RB,Miles Sanders,Miles,Sanders,,,,Illness,,Full Participation in Practice,2024-10-04 17:00:57
2024,REG,CAR,5,00-0035244,S,Lonnie Johnson,Lonnie,Johnson,,,,Hip,,Limited Participation in Practice,2024-10-04 17:00:21
2024,REG,CAR,5,00-0035216,WR,Diontae Johnson,Diontae,Johnson,,,,Ankle,,Limited Participation in Practice,2024-10-04 17:00:07
2024,REG,CAR,5,00-0035669,S,Nick Scott,Nick,Scott,,,,Shoulder,,Limited Participation in Practice,2024-10-04 16:59:21
2024,REG,CAR,5,00-0034368,LB,Josey Jewell,Josey,Jewell,Hamstring,Groin,Out,Hamstring,Groin,Did Not Participate In Practice,2024-10-04 17:02:07
2024,REG,CAR,5,00-0039502,C,Andrew Raym,Andrew,Raym,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-04 17:02:34
2024,REG,CAR,5,00-0031550,LB,Shaq Thompson,Shaq,Thompson,Achilles,,Out,Achilles,,Did Not Participate In Practice,2024-10-04 17:02:23
2024,REG,CAR,5,00-0031364,LB,Jadeveon Clowney,Jadeveon,Clowney,Shoulder,,Out,Not injury related - resting player,,Full Participation in Practice,2024-10-06 18:55:58
2024,REG,CAR,5,00-0033284,T,Taylor Moton,Taylor,Moton,Elbow,,Out,Not injury related - resting player,,Full Participation in Practice,2024-10-06 19:08:49
2024,REG,CAR,5,00-0037005,TE,Tommy Tremble,Tommy,Tremble,gameday concussion protocol evaluation,,Out,Knee,,Limited Participation in Practice,2024-10-06 18:56:05
2024,REG,CAR,5,00-0034261,C,Austin Corbett,Austin,Corbett,Biceps,,Doubtful,,,"
    ",2024-10-06 19:25:52
2024,REG,CAR,5,00-0039342,WR,Xavier Legette,Xavier,Legette,Shoulder,,Questionable,,,"
    ",2024-10-06 18:56:19
2024,REG,CAR,5,00-0039491,WR,Jalen Coker,Jalen,Coker,Foot,,Questionable,Foot,,Full Participation in Practice,2024-10-04 17:03:41
2024,REG,CAR,5,00-0033880,DE,Charles Harris,Charles,Harris,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2024-10-04 17:03:52
2024,REG,CAR,5,00-0036325,G,Robert Hunt,Robert,Hunt,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-10-04 17:02:49
2024,REG,CAR,5,00-0036166,CB,Dane Jackson,Dane,Jackson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-04 17:03:11
2024,REG,CAR,5,00-0034365,TE,Ian Thomas,Ian,Thomas,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-10-04 17:03:24
2024,REG,CAR,5,00-0035409,DT,Shy Tuttle,Shy,Tuttle,Foot,,Questionable,Foot,,Limited Participation in Practice,2024-10-04 17:02:59
2024,REG,CHI,5,00-0039070,DT,Gervon Dexter,Gervon,Dexter,,,,Hip,,Full Participation in Practice,2024-10-04 20:09:34
2024,REG,CHI,5,00-0036290,TE,Cole Kmet,Cole,Kmet,,,,Knee,,Full Participation in Practice,2024-10-04 20:09:15
2024,REG,CHI,5,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-04 20:09:22
2024,REG,CHI,5,00-0035647,DE,Montez Sweat,Montez,Sweat,,,,Ankle,,Full Participation in Practice,2024-10-04 20:09:43
2024,REG,CHI,5,00-0038937,DT,Zacch Pickens,Zacch,Pickens,Groin,,Out,Groin,,Did Not Participate In Practice,2024-10-04 20:10:21
2024,REG,CHI,5,00-0038395,CB,Terell Smith,Terell,Smith,Hip,,Out,Hip,,Did Not Participate In Practice,2024-10-04 20:10:26
2024,REG,CHI,5,00-0031763,WR,DeAndre Carter,DeAndre,Carter,Ribs,,Questionable,Ribs,,Limited Participation in Practice,2024-10-04 20:09:54
2024,REG,CHI,5,00-0036953,T,Teven Jenkins,Teven,Jenkins,Ribs,,Questionable,Ribs,,Limited Participation in Practice,2024-10-04 20:09:54
2024,REG,CIN,5,00-0036442,QB,Joe Burrow,Joe,Burrow,,,,Right Wrist,,Full Participation in Practice,2024-10-04 18:35:39
2024,REG,CIN,5,00-0033935,DE,Trey Hendrickson,Trey,Hendrickson,,,,Neck,Back,Full Participation in Practice,2024-10-04 18:35:48
2024,REG,CIN,5,00-0034800,DT,B.J. Hill,B.J.,Hill,,,,Hamstring,,Full Participation in Practice,2024-10-04 18:35:57
2024,REG,CIN,5,00-0034613,TE,Tanner Hudson,Tanner,Hudson,,,,Knee,,Full Participation in Practice,2024-10-04 18:35:39
2024,REG,CIN,5,00-0039908,DT,Kris Jenkins,Kris,Jenkins,,,,Thumb,,Full Participation in Practice,2024-10-04 18:35:39
2024,REG,CIN,5,00-0035697,LB,Germaine Pratt,Germaine,Pratt,,,,Ankle,,Full Participation in Practice,2024-10-04 18:36:10
2024,REG,CIN,5,00-0038095,G,Cordell Volson,Cordell,Volson,,,,Ankle,,Full Participation in Practice,2024-10-04 18:35:39
2024,REG,CIN,5,00-0037743,CB,Dax Hill,Dax,Hill,Knee,,Out,,,"
    ",2024-10-06 18:01:38
2024,REG,CIN,5,00-0032759,DT,Sheldon Rankins,Sheldon,Rankins,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-10-04 18:37:26
2024,REG,CIN,5,00-0039925,T,Amarius Mims,Amarius,Mims,Ankle,,Questionable,,,"
    ",2024-10-06 19:30:06
2024,REG,CIN,5,00-0032521,CB,Mike Hilton,Mike,Hilton,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-10-04 18:36:34
2024,REG,CIN,5,00-0039354,DT,McKinnley Jackson,McKinnley,Jackson,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-04 18:36:56
2024,REG,CIN,5,00-0038546,DE,Myles Murphy,Myles,Murphy,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-04 18:37:10
2024,REG,CLE,5,00-0037250,CB,Martin Emerson,Martin,Emerson,,,,gameday concussion protocol evaluation,,Full Participation in Practice,2024-10-02 20:04:15
2024,REG,CLE,5,00-0033868,DE,Myles Garrett,Myles,Garrett,,,,Achilles,,Full Participation in Practice,2024-10-04 19:00:32
2024,REG,CLE,5,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Knee,,Full Participation in Practice,2024-10-04 19:00:21
2024,REG,CLE,5,00-0039014,T,Dawand Jones,Dawand,Jones,,,,Knee,,Full Participation in Practice,2024-10-04 19:00:41
2024,REG,CLE,5,00-0036996,CB,Greg Newsome,Greg,Newsome,,,,Not injury related - personal matter,,Full Participation in Practice,2024-10-04 19:00:21
2024,REG,CLE,5,00-0033901,C,Ethan Pocic,Ethan,Pocic,,,,Ankle,,Limited Participation in Practice,2024-10-04 19:00:21
2024,REG,CLE,5,00-0031576,DE,Za'Darius Smith,Za'Darius,Smith,,,,Neck,,Limited Participation in Practice,2024-10-04 19:00:21
2024,REG,CLE,5,00-0029008,LS,Charley Hughlett,Charley,Hughlett,Ribs,,Out,,,"
    ",2024-10-06 18:58:33
2024,REG,CLE,5,00-0034856,CB,Denzel Ward,Denzel,Ward,Hamstring,,Out,,,"
    ",2024-10-06 18:59:00
2024,REG,CLE,5,00-0032129,LB,Jordan Hicks,Jordan,Hicks,Ribs,Elbow,Out,"Ribs, Triceps",Elbow,Did Not Participate In Practice,2024-10-04 19:02:38
2024,REG,CLE,5,00-0036866,T,James Hudson,James,Hudson,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-10-04 19:02:52
2024,REG,CLE,5,00-0037251,DE,Alex Wright,Alex,Wright,Triceps,,Out,Triceps,,Did Not Participate In Practice,2024-10-04 19:03:46
2024,REG,CLE,5,00-0034791,RB,Nick Chubb,Nick,Chubb,Knee,,Out,Knee,,Limited Participation in Practice,2024-10-04 19:02:20
2024,REG,CLE,5,00-0034367,RB,Nyheim Miller-Hines,Nyheim,Miller-Hines,Knee,,Out,Knee,,Limited Participation in Practice,2024-10-04 19:02:46
2024,REG,CLE,5,00-0036282,S,Grant Delpit,Grant,Delpit,gameday concussion protocol evaluation,,Questionable,,,"
    ",2024-10-06 19:35:24
2024,REG,CLE,5,00-0038715,S,Ronnie Hickman,Ronnie,Hickman,Shin,,Questionable,,,"
    ",2024-10-06 19:25:40
2024,REG,CLE,5,00-0028899,S,Rodney McLeod,Rodney,McLeod,face,,Questionable,,,"
    ",2024-10-06 18:01:12
2024,REG,CLE,5,00-0034807,DE,Ogbonnia Okoronkwo,Ogbonnia,Okoronkwo,Illness,,Questionable,Illness,,Full Participation in Practice,2024-10-06 18:58:12
2024,REG,CLE,5,00-0036915,LB,Jeremiah Owusu-Koramoah,Jeremiah,Owusu-Koramoah,Cramps,,Questionable,Hand,,Full Participation in Practice,2024-10-06 19:36:04
2024,REG,CLE,5,00-0033057,T,Jack Conklin,Jack,Conklin,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-04 19:02:13
2024,REG,CLE,5,00-0033995,G,Michael Dunn,Michael,Dunn,Illness,,Questionable,Illness,,Limited Participation in Practice,2024-10-04 19:02:03
2024,REG,CLE,5,00-0033885,TE,David Njoku,David,Njoku,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-04 19:02:03
2024,REG,CLE,5,00-0038098,RB,Pierre Strong,Pierre,Strong,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-04 19:02:03
2024,REG,CLE,5,00-0036267,T,Jedrick Wills,Jedrick,Wills,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-04 19:02:03
2024,REG,DAL,5,00-0037561,S,Markquese Bell,Markquese,Bell,,,,Ankle,,Full Participation in Practice,2024-10-04 19:50:20
2024,REG,DAL,5,00-0036139,RB,Rico Dowdle,Rico,Dowdle,,,,Wrist,,Full Participation in Practice,2024-10-04 19:50:20
2024,REG,DAL,5,00-0033045,RB,Ezekiel Elliott,Ezekiel,Elliott,,,,Cramps,,Full Participation in Practice,2024-10-04 19:51:38
2024,REG,DAL,5,00-0039410,WR,Ryan Flournoy,Ryan,Flournoy,,,,Cramps,,Full Participation in Practice,2024-10-04 19:51:46
2024,REG,DAL,5,00-0033877,S,Malik Hooker,Malik,Hooker,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-02 19:45:27
2024,REG,DAL,5,00-0031554,LB,Eric Kendricks,Eric,Kendricks,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-02 19:45:57
2024,REG,DAL,5,00-0033928,CB,Jourdan Lewis,Jourdan,Lewis,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-02 19:45:42
2024,REG,DAL,5,00-0039900,DE,Marshawn Kneeland,Marshawn,Kneeland,Knee,,Out,,,"
    ",2024-10-07 02:28:52
2024,REG,DAL,5,00-0031236,WR,Brandin Cooks,Brandin,Cooks,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-04 19:52:52
2024,REG,DAL,5,00-0036932,DE,Micah Parsons,Micah,Parsons,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-04 19:53:37
2024,REG,DAL,5,00-0036361,CB,Trevon Diggs,Trevon,Diggs,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2024-10-04 19:52:31
2024,REG,DAL,5,00-0039341,T,Tyler Guyton,Tyler,Guyton,Knee,,Questionable,Shoulder,,Full Participation in Practice,2024-10-07 02:47:10
2024,REG,DAL,5,00-0039387,CB,Caelen Carson,Caelen,Carson,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-04 19:52:31
2024,REG,DAL,5,00-0039352,LB,Marist Liufau,Marist,Liufau,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2024-10-04 19:52:31
2024,REG,DAL,5,00-0031402,G,Zack Martin,Zack,Martin,Cramps,,Questionable,Not injury related - resting player,,Limited Participation in Practice,2024-10-07 04:16:46
2024,REG,DEN,5,00-0033943,WR,Josh Reynolds,Josh,Reynolds,,,,Foot,,Full Participation in Practice,2024-10-04 20:39:29
