status,display_name,first_name,last_name,esb_id,gsis_id,birth_date,college_name,position_group,position,jersey_number,height,weight,years_of_experience,team_abbr,team_seq,current_team_id,football_name,entry_year,rookie_year,draft_club,draft_number,college_conference,status_description_abbr,status_short_description,gsis_it_id,short_name,smart_id,headshot,suffix,uniform_number,draft_round
ACT,Chig Okonkwo,Chigoziem,Okonkwo,OKO283611,00-0037809,1999-09-08,Maryland,TE,TE,85.0,75.0,250.0,3,TEN,,2100,Chigoziem,2022.0,2022.0,TEN,143.0,Big Ten Conference,A01,Active,54608.0,C.Okonkwo,32004f4b-4f28-3611-fc64-d952b8d6cb17,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ut2gqeq2lowknrro0wlu",,85,
ACT,Chigozie Anusiem,Chigozie,Anusiem,ANU456205,00-0039676,2000-11-05,Colorado State,DB,CB,35.0,73.0,200.0,0,CLE,,1050,Chigozie,2024.0,2024.0,,,Mountain West Conference,A01,Active,57817.0,C.Anusiem,3200414e-5545-6205-4975-b40691cc3435,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pp6vsmzyplbm98g2srpp",,35,
ACT,Chop Robinson,Demeioun,Robinson,ROB380868,00-0039911,2003-01-02,Penn State,LB,OLB,44.0,75.0,254.0,0,MIA,,2700,Chop,2024.0,2024.0,MIA,21.0,Big Ten Conference,A01,Active,57142.0,C.Robinson,3200524f-4238-0868-8a7e-cc28fab8615c,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2ysixmozloxbce6oscm",,44,
ACT,Chris Board,Christopher,Board,BOA302232,00-0034787,1995-07-23,North Dakota State,LB,OLB,49.0,74.0,230.0,7,BAL,1.0,0325,Chris,2018.0,2018.0,,,Missouri Valley Football Conference,A01,Active,46958.0,C.Board,3200424f-4130-2232-8cd6-570ec704a161,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cohwnf1ebc79gp0ufeu8",,49,
ACT,Chris Boswell,Chris,Boswell,BOS743355,00-0031136,1991-03-16,Rice,SPEC,K,9.0,74.0,185.0,10,PIT,1.0,3900,Chris,2014.0,2014.0,,,Conference USA,A01,Active,41953.0,C.Boswell,3200424f-5374-3355-5a91-480dcb22e23b,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",,9,
ACT,Chris Braswell,Chris,Braswell,BRA659472,00-0039902,2001-10-25,Alabama,LB,OLB,43.0,75.0,255.0,0,TB,,4900,Chris,2024.0,2024.0,TB,57.0,Southeastern Conference,A01,Active,57178.0,C.Braswell,32004252-4165-9472-3a1c-e69045fc8ee1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a92ycj88oyuyfzsr3ex8",,43,
ACT,Chris Clemons,Chris,Clemons,CLE390635,00-0021577,1981-10-30,Georgia,DL,DE,90.0,75.0,254.0,13,SEA,1.0,4600,Chris,,,,,,A01,Active,28525.0,,3200434c-4539-0635-86df-0556d70a8646,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vj9ihys706dzoig6j1nu",,,
ACT,Chris Conley,Christian,Conley,CON236839,00-0032128,1992-10-25,Georgia,WR,WR,18.0,75.0,205.0,10,SF,1.0,4500,Chris,2015.0,2015.0,KC,76.0,Southeastern Conference,A01,Active,42419.0,C.Conley,3200434f-4e23-6839-29a1-a288b71f08e0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mr4h7vx02uwpr7xlfk6y",Jr.,18,
ACT,Chris Hubbard,Christopher,Hubbard,HUB174074,00-0029963,1991-04-23,Alabama-Birmingham,OL,T,70.0,76.0,295.0,11,NYG,1.0,3410,Christopher,2013.0,2013.0,,,Conference USA,A01,Active,40416.0,C.Hubbard,32004855-4217-4074-41a2-2926a9fc4a4b,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsgs1iyyfjxlfsletyss",,70,
ACT,Chris Jones,Christopher,Jones,JON162595,00-0032762,1994-07-03,Mississippi State,DL,DT,95.0,78.0,308.0,9,KC,1.0,2310,Chris,2016.0,2016.0,KC,37.0,Southeastern Conference,A01,Active,43326.0,C.Jones,32004a4f-4e16-2595-4a1d-89da02ce049b,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bdoe3dkg1rej1tiqakb1",Jr.,95,
ACT,Chris Lammons,Christopher,Lammons,LAM673498,00-0034145,1996-01-31,South Carolina,DB,CB,35.0,70.0,190.0,4,IND,1.0,2200,Chris,2018.0,2018.0,,,Southeastern Conference,A01,Active,46407.0,C.Lammons,32004c41-4d67-3498-ed06-d6bba55ed28b,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/odsa5adl0tyjcer1hnzz",,35,
ACT,Chris Lindstrom,Christopher,Lindstrom,LIN451080,00-0035630,1997-02-08,Boston College,OL,G,63.0,76.0,307.0,6,ATL,1.0,0200,Chris,2019.0,2019.0,ATL,14.0,Atlantic Coast Conference,A01,Active,47797.0,C.Lindstrom,32004c49-4e45-1080-da0b-72312551b1b2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njjqpjnrq2g2nxxzu76u",,63,
ACT,Chris Manhertz,Chris,Manhertz,MAN285874,00-0031484,1992-04-10,Canisius,TE,TE,85.0,78.0,255.0,9,NYG,1.0,3410,Chris,2015.0,2015.0,,,NO FOOTBALL,A01,Active,42302.0,C.Manhertz,32004d41-4e28-5874-8b5c-b485778d40fc,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edzj1uojuh7octginx1e",,85,
ACT,Chris Owens,Chris,Owens,OWE276284,00-0027062,1986-12-01,San Jose State,DB,DB,30.0,69.0,180.0,7,NO,1.0,3300,Chris,,,,,,,,34541.0,,32004f57-4527-6284-6816-24dc61c939b6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x1m2wabzgfmfq1vz0xrx",,,
ACT,Chris Paul,Chris,Paul,PAU076683,00-0037092,1998-11-19,Tulsa,OL,G,75.0,76.0,324.0,3,WAS,,5110,Chris,2022.0,2022.0,WAS,230.0,American Athletic Conference,A01,Active,54695.0,C.Paul,32005041-5507-6683-511f-990ce345703c,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mr885ffyaer4nyo820dq",,75,
ACT,Chris Peace,Chris,Peace,PEA045910,00-0035434,1996-02-08,Virginia,LB,LB,43.0,74.0,250.0,0,NYG,1.0,3410,Chris,2019.0,2019.0,,,Atlantic Coast Conference,A01,Active,48578.0,C.Peace,32005045-4104-5910-fe99-d6eec5f5c0aa,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bbc0boavvjyfpjxbtcpy",,,
ACT,Chris Pierce,Chris,Pierce,PIE240435,00-0037556,1998-11-02,Vanderbilt,TE,TE,48.0,76.0,235.0,1,CAR,,0750,Chris,2022.0,2022.0,,,Southeastern Conference,A01,Active,55144.0,C.Pierce,32005049-4524-0435-178b-724b3ccb29a3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/olkr27fwvs34jjiuwmel",,48,
ACT,Chris Polk,Christopher,Polk,POL125846,00-0029438,1989-12-16,Washington,RB,RB,22.0,71.0,222.0,4,HOU,1.0,2120,Chris,2012.0,2012.0,,,Pacific Twelve Conference,A01,Active,39319.0,,3200504f-4c12-5846-ad6b-65b0468a91ae,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yuwqhwdnbrd2ie34zxz8",Jr.,,
ACT,Chris Rodriguez Jr.,Christopher,Rodriguez,ROD797090,00-0038611,1999-09-26,Kentucky,RB,RB,36.0,71.0,224.0,2,WAS,,5110,Chris,2023.0,2023.0,WAS,193.0,Southeastern Conference,A01,Active,56058.0,C.Rodriguez,3200524f-4479-7090-bc9d-40ffbbc0f4c6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z5nbh1nza9je683o17h1",,36,
ACT,Chris Smith,Chris,Smith,SMI141571,00-0031264,1992-02-11,Arkansas,LB,OLB,92.0,73.0,266.0,6,HOU,1.0,2120,Chris,2014.0,2014.0,JAX,159.0,Southeastern Conference,A01,Active,41388.0,C.Smith,3200534d-4914-1571-9bf7-73709c625fd8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gr3gd0bcwxcvs7ljlseb",,92,
ACT,Chris Stoll,Chris,Stoll,STO341294,00-0038769,1998-08-03,Penn State,SPEC,LS,41.0,74.0,255.0,2,SEA,,4600,Chris,2023.0,2023.0,,,Big Ten Conference,A01,Active,56488.0,C.Stoll,32005354-4f34-1294-8bb4-8ec8fd3d24e1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tom21gyhmqe6imemeb4y",,41,
ACT,Chris Warren,Christopher,Warren,WAR582639,00-0034315,1996-06-06,Texas,RB,RB,34.0,74.0,250.0,2,OAK,1.0,2520,Chris,2018.0,2018.0,,,Big Twelve Conference,A01,Active,46540.0,C.Warren,32005741-5258-2639-cfc4-59a8350f1f7f,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vm5wme4wxfmaz4otdx4o",III,,
ACT,Chris Williams,Christopher,Williams,WIL186900,00-0035857,1998-06-16,Wagner,DL,DT,91.0,74.0,305.0,3,CHI,,0810,Chris,2020.0,2020.0,,,Northeast Conference,A01,Active,52759.0,C.Williams,32005749-4c18-6900-2d7a-32459237ff20,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l1ynly6u8wqfa3e5ctml",,91,
ACT,Christian Barmore,Christian,Barmore,BAR221986,00-0036981,1999-07-28,Alabama,DL,DT,90.0,77.0,310.0,4,NE,,3200,Christian,2021.0,2021.0,NE,38.0,Southeastern Conference,A01,Active,53467.0,C.Barmore,32004241-5222-1986-2e4d-591c93c5c3cf,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h4rtemvkpsx1uyjvnm63",,90,
ACT,Christian Benford,Christian,Benford,BEN036336,00-0037288,2000-09-21,Villanova,DB,CB,47.0,73.0,205.0,3,BUF,,0610,Christian,2022.0,2022.0,BUF,185.0,Colonial Athletic Association,A01,Active,54650.0,C.Benford,32004245-4e03-6336-12b7-d48d86b2de58,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/buseklerc1bhl1u9oovt",,47,
ACT,Christian Elliss,Christian,Elliss,ELL748057,00-0036813,1999-01-02,Idaho,LB,ILB,53.0,75.0,233.0,3,NE,,3200,Christian,2021.0,2021.0,,,Sun Belt Conference,A01,Active,54026.0,C.Elliss,3200454c-4c74-8057-8358-0c0b1c28c8d1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/glfyookel29qpl2ksyuv",,53,
ACT,Christian Gonzalez,Christian,Gonzalez,GON589051,00-0039147,2002-06-28,Oregon,DB,CB,0.0,74.0,201.0,2,NE,,3200,Christian,2023.0,2023.0,NE,17.0,Pacific Twelve Conference,A01,Active,55881.0,C.Gonzalez,3200474f-4e58-9051-6a8a-dad946986fed,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lfwn1eailvfq2yx1qtqi",,00,
ACT,Christian Haynes,Christian,Haynes,HAY586893,00-0039839,2000-04-13,Connecticut,OL,G,64.0,74.0,313.0,0,SEA,,4600,Christian,2024.0,2024.0,SEA,81.0,Independent,A01,Active,57202.0,C.Haynes,32004841-5958-6893-e64a-1f011921652d,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ih7kpm3hxctzgmv8f9ah",,64,
ACT,Christian Izien,Christian,Izien,IZI415291,00-0038820,2000-06-08,Rutgers,DB,SS,29.0,70.0,200.0,2,TB,,4900,Christian,2023.0,2023.0,,,Big Ten Conference,A01,Active,56540.0,C.Izien,3200495a-4941-5291-53da-8fed6ea1fae6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lrv4chn90jeuhjigxyyl",,29,
ACT,Christian Jones,Christian,Jones,JON162388,00-0039382,2000-05-12,Texas,OL,T,75.0,78.0,333.0,0,ARI,,3800,Christian,2024.0,2024.0,ARI,162.0,Big Twelve Conference,A01,Active,57283.0,C.Jones,32004a4f-4e16-2388-f691-24ec23907fd5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mqcbgefopzwcn4xu9zdf",,75,
ACT,Christian Kuntz,Christian,Kuntz,KUN149501,00-0034051,1994-04-13,Duquesne,SPEC,LS,46.0,73.0,228.0,4,PIT,1.0,3900,Christian,2017.0,2017.0,,,Northeast Conference,A01,Active,45884.0,C.Kuntz,32004b55-4e14-9501-c360-3f0f92e592c8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iefctyrqrqy7fwtmh6ft",,46,
ACT,Christian Mahogany,Christian,Mahogany,MAH399714,00-0039408,2000-10-11,Boston College,OL,G,73.0,75.0,322.0,0,DET,,1540,Christian,2024.0,2024.0,DET,210.0,Atlantic Coast Conference,A01,Active,57330.0,C.Mahogany,32004d41-4839-9714-9758-c27ab0db5eac,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yhgnfnxsk8cprr51sea0",,73,
ACT,Christian McCaffrey,Christian,McCaffrey,MCC035988,00-0033280,1996-06-07,Stanford,RB,RB,23.0,71.0,205.0,8,SF,1.0,4500,Christian,2017.0,2017.0,CAR,8.0,Pacific Twelve Conference,A01,Active,44820.0,C.McCaffrey,32004d43-4303-5988-790d-0077d6a4692b,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",,23,
ACT,Christian Roland-Wallace,Christian,Roland-Wallace,ROL266426,00-0039324,2001-11-23,Southern California,DB,CB,30.0,72.0,200.0,0,KC,,2310,Christian,2024.0,2024.0,,,Pacific Twelve Conference,A01,Active,57478.0,C.Roland-Wallace,3200524f-4c26-6426-8bed-993f6c505862,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/foy9ykwmm3vcqgfviowz",,30,
ACT,Christian Rozeboom,Christian,Rozeboom,ROZ049834,00-0035942,1997-01-30,South Dakota State,LB,ILB,56.0,74.0,230.0,4,LA,,2510,Christian,2020.0,2020.0,,,Missouri Valley Football Conference,A01,Active,52844.0,C.Rozeboom,3200524f-5a04-9834-196a-747537daff33,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x8fvmeu8teeqpoi4bkx6",,56,
ACT,Christian Watson,Christian,Watson,WAT316591,00-0038124,1999-05-12,North Dakota State,WR,WR,9.0,77.0,208.0,3,GB,,1800,Christian,2022.0,2022.0,GB,34.0,Missouri Valley Football Conference,A01,Active,54499.0,C.Watson,32005741-5431-6591-b680-d3a3d3536d62,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qenktpex0mep8er8dzxj",,9,
ACT,Christopher Brooks,Christopher,Brooks,BRO120605,00-0038685,2000-01-11,Brigham Young,RB,RB,30.0,73.0,230.0,2,GB,,1800,Christopher,2023.0,2023.0,,,Big Twelve Conference,A01,Active,56375.0,C.Brooks,32004252-4f12-0605-45ae-12dbdf006dbd,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uuahiqarbpnfv8xlihlu",,30,
ACT,Christopher Smith,Christopher,Smith,SMI829490,00-0038602,2000-05-01,Georgia,DB,SS,29.0,71.0,195.0,2,LV,,2520,Christopher,2023.0,2023.0,LV,170.0,Southeastern Conference,A01,Active,56035.0,C.Smith,3200534d-4982-9490-6b43-3a3a8d668113,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/guzqpawkjsj7bzc4s1k3",,29,
ACT,Chuba Hubbard,Chuba,Hubbard,HUB179324,00-0036555,1999-06-11,Oklahoma State,RB,RB,30.0,73.0,207.0,4,CAR,,0750,Chuba,2021.0,2021.0,CAR,126.0,Big Twelve Conference,A01,Active,53555.0,C.Hubbard,32004855-4217-9324-a63d-319921de85bb,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oyis5zooijf0xfme9csj",,30,
ACT,Chuck Clark,Charles,Clark,CLA225622,00-0033294,1995-04-19,Virginia Tech,DB,SS,36.0,72.0,205.0,8,NYJ,1.0,3430,Chuck,2017.0,2017.0,BAL,186.0,Atlantic Coast Conference,A01,Active,44999.0,C.Clark,3200434c-4122-5622-5c14-90fee339d2bb,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xuhbezcp9prw2eebxha4",Jr.,36,
ACT,Chuma Edoga,Chuma,Edoga,EDO337482,00-0035698,1997-05-25,Southern California,OL,T,71.0,75.0,308.0,6,DAL,1.0,1200,Chuma,2019.0,2019.0,NYJ,92.0,Pacific Twelve Conference,A01,Active,47875.0,C.Edoga,32004544-4f33-7482-f251-ab502d650176,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cltflmtzt2kjzdfekydz",,71,
ACT,Clark Phillips III,Clark,Phillips,PHI672138,00-0038568,2001-12-19,Utah,DB,CB,22.0,70.0,183.0,2,ATL,,0200,Clark,2023.0,2023.0,ATL,113.0,Pacific Twelve Conference,A01,Active,55978.0,C.Phillips,32005048-4967-2138-705f-d3b4ab36a39f,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhbyynacjgvbmbp93jrg",,22,
ACT,Claudin Cherelus,Claudin,Cherelus,CHE247405,00-0038493,1999-02-09,Alcorn State,LB,ILB,53.0,74.0,230.0,2,CAR,,0750,Claudin,2023.0,2023.0,,,Southwestern Athletic Conference,A01,Active,56249.0,C.Cherelus,32004348-4524-7405-419d-6ea0a41f5c6d,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rytmqgi3btwwv5qekt8k",,53,
ACT,Clayton Tune,Clayton,Tune,TUN207645,00-0038582,1999-03-23,Houston,QB,QB,15.0,75.0,220.0,2,ARI,,3800,Clayton,2023.0,2023.0,ARI,139.0,American Athletic Conference,A01,Active,56004.0,C.Tune,32005455-4e20-7645-a8d5-751fe16584b1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bbiianhnrupao5vm4onx",,15,
ACT,Clelin Ferrell,Clelin,Ferrell,FER558663,00-0035692,1997-05-17,Clemson,DL,DE,99.0,76.0,265.0,6,WAS,1.0,5110,Clelin,2019.0,2019.0,OAK,4.0,Atlantic Coast Conference,A01,Active,47787.0,C.Ferrell,32004645-5255-8663-cd04-9e42913c7a38,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rskwfp5ry0pabky8h4qs",,99,
ACT,Clint Boling,Clint,Boling,BOL403287,00-0028039,1989-05-09,Georgia,OL,G,65.0,77.0,305.0,9,CIN,1.0,0920,Clint,2011.0,2011.0,CIN,101.0,Southeastern Conference,A01,Active,37176.0,C.Boling,3200424f-4c40-3287-2b41-41736574fd1f,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hbkhzw6t4wsu3ia5sr6z",,,
ACT,Clint Gresham,Clint,Gresham,GRE818967,00-0027555,1986-08-24,Texas Christian,SPEC,LS,49.0,75.0,260.0,6,SEA,1.0,4600,Clint,,,,,,,,36084.0,,32004752-4581-8967-578c-26649992f9d6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nj9jyaqkh15byrxyt8n0",,,
ACT,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,EDW815562,00-0036360,1999-04-11,Louisiana State,RB,RB,25.0,68.0,209.0,5,KC,,2310,Clyde,2020.0,2020.0,KC,32.0,Southeastern Conference,A01,Active,52440.0,C.Edwards-Helaire,32004544-5781-5562-8963-df06e680f700,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",,25,
ACT,Cobie Durant,Decobie,Durant,DUR101849,00-0037839,1998-02-09,South Carolina State,DB,CB,14.0,71.0,175.0,3,LA,,2510,Cobie,2022.0,2022.0,LA,142.0,Mid-Eastern Athletic Conference,A01,Active,54607.0,C.Durant,32004455-5210-1849-241d-bd57a0845029,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j1ohmtsxxb0e99lb2isj",,14,
ACT,Coby Bryant,Coby,Bryant,BRY315524,00-0038136,1999-03-29,Cincinnati,DB,CB,8.0,73.0,198.0,3,SEA,,4600,Coby,2022.0,2022.0,SEA,109.0,American Athletic Conference,A01,Active,54574.0,C.Bryant,32004252-5931-5524-34ba-e97d65e0393c,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kqygk55yo1zil3w7bxgb",,8,
ACT,Cody Barton,Cody,Barton,BAR763281,00-0035672,1996-11-13,Utah,LB,MLB,55.0,74.0,237.0,6,DEN,1.0,1400,Cody,2019.0,2019.0,SEA,88.0,Pacific Twelve Conference,A01,Active,47871.0,C.Barton,32004241-5276-3281-9024-f13315a94333,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f6oxa6q8svj1apvlni14",,55,
ACT,Cody Davis,Cody,Davis,DAV247918,00-0029764,1989-06-06,Texas Tech,DB,FS,22.0,74.0,203.0,11,NE,1.0,3200,Cody,2013.0,2013.0,,,Big Twelve Conference,A01,Active,40217.0,C.Davis,32004441-5624-7918-7ceb-9a12194677dc,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pdijtrs1tnltal8g6cmx",,22,
ACT,Cody Ford,Cody,Ford,FOR076987,00-0035238,1996-12-28,Oklahoma,OL,G,61.0,75.0,329.0,6,CIN,1.0,0920,Cody,2019.0,2019.0,BUF,38.0,Big Twelve Conference,A01,Active,47821.0,C.Ford,3200464f-5207-6987-5f02-57664dbea176,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvlrnep8pest5wubog4f",,61,
ACT,Cody Mauch,Cody,Mauch,MAU088990,00-0039157,1999-01-15,North Dakota State,OL,G,69.0,78.0,301.0,2,TB,,4900,Cody,2023.0,2023.0,TB,48.0,Missouri Valley Football Conference,A01,Active,55913.0,C.Mauch,32004d41-5508-8990-a189-9a0d7947a282,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/butykrxo9yrqf7c4wkyk",,69,
ACT,Cody Schrader,Cody,Schrader,SCH489290,00-0039703,1999-09-08,Missouri,RB,RB,32.0,69.0,214.0,0,LA,,2510,Cody,2024.0,2024.0,,,Southeastern Conference,A01,Active,57866.0,C.Schrader,32005343-4848-9290-b9ff-ca2315d7a7cc,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lalojbe9yf1gmoeuyklz",,32,
ACT,Cody White,Cody,White,WHI144160,00-0035891,1998-11-28,Michigan State,WR,WR,82.0,75.0,210.0,3,SEA,,4600,Cody,2020.0,2020.0,,,Big Ten Conference,A01,Active,52793.0,C.White,32005748-4914-4160-9964-e514adfb9bc8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/japxwwyjwag4j7kxy9pm",,82,
ACT,Cody Whitehair,Cody,Whitehair,WHI617078,00-0032768,1992-07-11,Kansas State,OL,G,65.0,75.0,309.0,9,LV,1.0,2520,Cody,2016.0,2016.0,CHI,56.0,Big Twelve Conference,A01,Active,43345.0,C.Whitehair,32005748-4961-7078-d810-97c67d57a346,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rp4zb2zxkhjosnuo6zer",,65,
ACT,Colby Parkinson,Colby,Parkinson,PAR483746,00-0036244,1999-01-08,Stanford,TE,TE,86.0,79.0,251.0,5,LA,,2510,Colby,2020.0,2020.0,SEA,133.0,Pacific Twelve Conference,A01,Active,52541.0,C.Parkinson,32005041-5248-3746-b5fb-ae737ddd1142,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crjyx8tutyzn8bomqbdc",,86,
ACT,Colby Sorsdal,Colby,Sorsdal,SOR593271,00-0038592,2000-03-01,William &amp; Mary,OL,G,75.0,78.0,305.0,2,DET,,1540,Colby,2023.0,2023.0,DET,152.0,Colonial Athletic Association,I01,Inactive,56017.0,C.Sorsdal,3200534f-5259-3271-426c-f951b26f5956,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hnoekqk5ldgbg8xaxfq5",,75,
ACT,Colby Wooden,Colby,Wooden,WOO268652,00-0038387,2000-12-21,Auburn,DL,DT,96.0,77.0,284.0,2,GB,,1800,Colby,2023.0,2023.0,GB,116.0,Southeastern Conference,A01,Active,55981.0,C.Wooden,3200574f-4f26-8652-9840-d4ab2bec1889,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ylfq9x2dbjxzrlhiwvh3",,96,
ACT,Cole Bishop,Cole,Bishop,BIS244955,00-0039872,2002-10-24,Utah,DB,CB,24.0,74.0,207.0,0,BUF,,0610,Cole,2024.0,2024.0,BUF,60.0,Pacific Twelve Conference,A01,Active,57181.0,C.Bishop,32004249-5324-4955-7828-cfb9c0a6ebae,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t7mhqnx0g5izqd1zmdh5",,24,
ACT,Cole Herdman,Cole,Herdman,HER070787,00-0035109,1995-06-27,Purdue,TE,TE,88.0,76.0,238.0,0,DET,1.0,2100,Cole,2019.0,2019.0,,,Big Ten Conference,A01,Active,48217.0,C.Herdman,32004845-5207-0787-9c00-1e4737081559,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxgdne2ekscnnicdqggg",,,
ACT,Cole Kmet,Cole,Kmet,KME200895,00-0036290,1999-03-10,Notre Dame,TE,TE,85.0,78.0,258.0,5,CHI,,0810,Cole,2020.0,2020.0,CHI,43.0,Independent,A01,Active,52451.0,C.Kmet,32004b4d-4520-0895-f027-61d779beeff4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdxpctcmwjupassg9g9d",,85,
ACT,Cole Madison,Cole,Madison,MAD656977,00-0034269,1994-12-20,Washington State,OL,G,61.0,77.0,308.0,1,GB,1.0,1800,Cole,2018.0,2018.0,GB,138.0,Pacific Twelve Conference,A01,Active,46207.0,C.Madison,32004d41-4465-6977-2276-4cc8cbc4fd06,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wwn0rzawfqjiisgeixaw",,,
ACT,Cole Van Lanen,Cole,Van Lanen,VAN623866,00-0036655,1998-04-23,Wisconsin,OL,T,70.0,77.0,312.0,4,JAX,,2250,Cole,2021.0,2021.0,GB,214.0,Big Ten Conference,A01,Active,53643.0,C.Van Lanen,32005641-4e62-3866-b693-005f6c94944d,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tszfvv1sc1dq4viqjmlh",,70,
ACT,Coleman Shelton,Coleman,Shelton,SHE410481,00-0034114,1995-07-28,Washington,OL,C,65.0,77.0,285.0,6,CHI,1.0,0810,Coleman,2018.0,2018.0,,,Pacific Twelve Conference,A01,Active,46376.0,C.Shelton,32005348-4541-0481-486a-e4fbdf2ec38e,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/abdpsw1gfijjrazfndrk",,65,
ACT,Collin Johnson,Collin,Johnson,JOH137817,00-0036254,1997-09-23,Texas,WR,WR,80.0,78.0,215.0,4,CHI,,0810,Collin,2020.0,2020.0,JAX,165.0,Big Twelve Conference,A01,Active,52573.0,C.Johnson,32004a4f-4813-7817-68b3-40b44f76613d,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijr7bal4mbsaum2lp9dq",,80,
ACT,Colton McKivitz,Colton,McKivitz,MCK697746,00-0036256,1996-08-09,West Virginia,OL,T,68.0,79.0,324.0,5,SF,,4500,Colton,2020.0,2020.0,SF,153.0,Big Twelve Conference,A01,Active,52561.0,C.McKivitz,32004d43-4b69-7746-902f-ec9dd1066991,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rthnzxxp3zdhfuursprt",,68,
ACT,Connor Heyward,Connor,Heyward,HEY274236,00-0037304,1999-01-22,Michigan State,TE,TE,83.0,72.0,230.0,3,PIT,,3900,Connor,2022.0,2022.0,PIT,208.0,Big Ten Conference,A01,Active,54673.0,C.Heyward,32004845-5927-4236-2cd3-ccab57204d8c,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9bnasge2v2dtctdtqnf",,83,
